booking_id,asset_tag,asset_name,booking_date,weekday,start_hour,duration_minutes,booked_by,status
BK-01689,AF-0213,Compressor,2026-05-31,Sunday,17,90,E-0034,Cancelled
BK-01690,AF-0213,Compressor,2026-04-15,Wednesday,14,90,E-0025,Completed
BK-01691,AF-0213,Compressor,2025-08-05,Tuesday,15,30,E-0056,Completed
BK-01692,AF-0213,Compressor,2025-09-25,Thursday,14,60,E-0004,Completed
BK-01693,AF-0213,Compressor,2025-09-22,Monday,11,30,E-0027,Completed
BK-01694,AF-0213,Compressor,2026-04-07,Tuesday,15,90,E-0059,Cancelled
BK-01695,AF-0213,Compressor,2025-07-31,Thursday,14,90,E-0022,Completed
BK-01696,AF-0213,Compressor,2026-01-01,Thursday,10,60,E-0055,Completed
BK-01697,AF-0213,Compressor,2025-08-13,Wednesday,15,60,E-0056,Completed
BK-01698,AF-0213,Compressor,2026-02-12,Thursday,13,60,E-0019,Completed
BK-01699,AF-0213,Compressor,2025-12-23,Tuesday,10,60,E-0043,Completed
BK-01700,AF-0213,Compressor,2026-01-27,Tuesday,13,90,E-0023,Completed
BK-01701,AF-0213,Compressor,2026-06-17,Wednesday,12,30,E-0020,Completed
BK-01702,AF-0213,Compressor,2025-09-16,Tuesday,11,120,E-0019,Completed
BK-01703,AF-0213,Compressor,2026-07-07,Tuesday,14,60,E-0023,Completed
BK-01704,AF-0213,Compressor,2026-02-04,Wednesday,13,120,E-0059,Cancelled
BK-01705,AF-0213,Compressor,2025-09-24,Wednesday,17,30,E-0033,Completed
BK-01706,AF-0213,Compressor,2026-04-10,Friday,11,90,E-0059,Completed
BK-01707,AF-0213,Compressor,2026-04-30,Thursday,12,60,E-0054,Completed
BK-01708,AF-0213,Compressor,2025-09-18,Thursday,10,60,E-0028,Completed
BK-01709,AF-0213,Compressor,2026-07-03,Friday,13,60,E-0019,Completed
BK-01710,AF-0214,Delivery Van,2026-04-01,Wednesday,16,60,E-0023,Completed
BK-01711,AF-0214,Delivery Van,2025-09-08,Monday,17,90,E-0026,Completed
BK-01712,AF-0218,Generator,2026-04-25,Saturday,9,60,E-0028,Cancelled
BK-01713,AF-0218,Generator,2025-11-03,Monday,14,60,E-0056,Completed
BK-01714,AF-0218,Generator,2025-10-02,Thursday,11,60,E-0001,Completed
BK-01715,AF-0218,Generator,2025-12-23,Tuesday,10,60,E-0035,Completed
BK-01716,AF-0221,Sedan Car,2026-01-14,Wednesday,15,60,E-0030,Completed
BK-01717,AF-0221,Sedan Car,2026-04-15,Wednesday,11,60,E-0016,Completed
BK-01718,AF-0223,Pickup Truck,2025-12-01,Monday,15,30,E-0028,Completed
BK-01719,AF-0223,Pickup Truck,2026-04-14,Tuesday,14,60,E-0040,Completed
BK-01720,AF-0223,Pickup Truck,2026-02-02,Monday,12,120,E-0023,Completed
BK-01721,AF-0223,Pickup Truck,2025-12-15,Monday,15,30,E-0056,Completed
BK-01722,AF-0223,Pickup Truck,2026-02-03,Tuesday,11,30,E-0049,Completed
BK-01723,AF-0223,Pickup Truck,2026-03-27,Friday,13,90,E-0026,Completed
BK-01724,AF-0223,Pickup Truck,2025-10-04,Saturday,14,60,E-0028,Completed
BK-01725,AF-0224,Pickup Truck,2026-05-07,Thursday,11,60,E-0053,Completed
BK-01726,AF-0224,Pickup Truck,2025-09-02,Tuesday,14,60,E-0020,Completed
BK-01727,AF-0224,Pickup Truck,2026-06-01,Monday,12,60,E-0028,Completed
BK-01728,AF-0224,Pickup Truck,2026-05-28,Thursday,15,120,E-0018,Completed
BK-01729,AF-0224,Pickup Truck,2026-05-15,Friday,11,60,E-0027,Completed
BK-01730,AF-0224,Pickup Truck,2026-01-29,Thursday,17,30,E-0040,Completed
BK-01731,AF-0224,Pickup Truck,2026-04-09,Thursday,16,60,E-0046,Completed
BK-01732,AF-0224,Pickup Truck,2026-03-02,Monday,10,60,E-0034,Completed
BK-01733,AF-0224,Pickup Truck,2026-06-26,Friday,15,30,E-0005,Completed
BK-01734,AF-0224,Pickup Truck,2026-02-16,Monday,13,30,E-0013,Completed
BK-01735,AF-0224,Pickup Truck,2025-09-03,Wednesday,14,60,E-0021,Completed
BK-01736,AF-0224,Pickup Truck,2025-10-15,Wednesday,10,30,E-0032,Completed
BK-01737,AF-0224,Pickup Truck,2026-01-21,Wednesday,13,60,E-0054,Completed
BK-01738,AF-0226,Pickup Truck,2025-08-25,Monday,10,90,E-0012,Completed
BK-01739,AF-0226,Pickup Truck,2025-07-18,Friday,14,60,E-0030,Completed
BK-01740,AF-0226,Pickup Truck,2025-07-21,Monday,16,30,E-0009,Completed
BK-01741,AF-0226,Pickup Truck,2026-04-16,Thursday,11,60,E-0019,Completed
BK-01742,AF-0226,Pickup Truck,2026-06-22,Monday,9,60,E-0029,Completed
BK-01743,AF-0226,Pickup Truck,2026-03-20,Friday,14,120,E-0054,Completed
BK-01744,AF-0226,Pickup Truck,2026-01-26,Monday,14,60,E-0040,Completed
BK-01745,AF-0226,Pickup Truck,2026-01-27,Tuesday,11,60,E-0026,Completed
BK-01746,AF-0226,Pickup Truck,2026-02-06,Friday,11,120,E-0018,Cancelled
BK-01747,AF-0226,Pickup Truck,2025-08-30,Saturday,17,60,E-0051,Completed
BK-01748,AF-0226,Pickup Truck,2025-12-10,Wednesday,9,60,E-0057,Completed
BK-01749,AF-0226,Pickup Truck,2026-05-18,Monday,15,30,E-0059,Completed
BK-01750,AF-0226,Pickup Truck,2025-08-29,Friday,10,30,E-0019,Completed
BK-01751,AF-0226,Pickup Truck,2025-08-02,Saturday,10,60,E-0023,Cancelled
BK-01752,AF-0226,Pickup Truck,2025-10-08,Wednesday,11,30,E-0030,Completed
BK-01753,AF-0227,Projector,2025-09-18,Thursday,15,30,E-0021,Completed
BK-01754,AF-0227,Projector,2026-05-20,Wednesday,10,90,E-0039,Completed
BK-01755,AF-0227,Projector,2026-02-03,Tuesday,12,90,E-0008,Completed
BK-01756,AF-0228,Pallet Jack,2025-11-12,Wednesday,10,60,E-0045,Completed
BK-01757,AF-0228,Pallet Jack,2026-02-25,Wednesday,14,30,E-0054,Completed
BK-01758,AF-0228,Pallet Jack,2025-10-26,Sunday,11,30,E-0052,Completed
BK-01759,AF-0228,Pallet Jack,2025-11-19,Wednesday,16,60,E-0033,Cancelled
BK-01760,AF-0228,Pallet Jack,2025-12-29,Monday,12,60,E-0030,Cancelled
BK-01761,AF-0228,Pallet Jack,2025-12-06,Saturday,13,60,E-0038,Completed
BK-01762,AF-0228,Pallet Jack,2026-06-24,Wednesday,11,60,E-0011,Completed
BK-01763,AF-0228,Pallet Jack,2025-09-24,Wednesday,14,120,E-0023,Completed
BK-01764,AF-0228,Pallet Jack,2026-05-18,Monday,14,120,E-0010,Completed
BK-01765,AF-0228,Pallet Jack,2025-12-23,Tuesday,15,60,E-0016,Completed
BK-01766,AF-0228,Pallet Jack,2026-06-11,Thursday,11,30,E-0020,Cancelled
BK-01767,AF-0230,Compressor,2026-03-31,Tuesday,9,60,E-0027,Completed
BK-01768,AF-0230,Compressor,2026-05-22,Friday,12,30,E-0035,Completed
BK-01769,AF-0230,Compressor,2026-06-22,Monday,14,60,E-0028,Completed
BK-01770,AF-0230,Compressor,2026-01-12,Monday,10,30,E-0015,Completed
BK-01771,AF-0230,Compressor,2025-12-24,Wednesday,15,30,E-0056,Completed
BK-01772,AF-0230,Compressor,2025-09-30,Tuesday,11,30,E-0041,Completed
BK-01773,AF-0230,Compressor,2025-09-01,Monday,15,30,E-0031,Completed
BK-01774,AF-0230,Compressor,2025-12-16,Tuesday,10,60,E-0019,Completed
BK-01775,AF-0232,Pallet Jack,2025-09-19,Friday,11,30,E-0051,Completed
BK-01776,AF-0232,Pallet Jack,2026-07-06,Monday,10,90,E-0052,Completed
BK-01777,AF-0232,Pallet Jack,2025-11-06,Thursday,12,90,E-0057,Completed
BK-01778,AF-0232,Pallet Jack,2026-04-22,Wednesday,10,30,E-0013,Completed
BK-01779,AF-0232,Pallet Jack,2026-06-03,Wednesday,14,30,E-0022,Completed
BK-01780,AF-0232,Pallet Jack,2026-04-06,Monday,11,30,E-0022,Completed
BK-01781,AF-0232,Pallet Jack,2025-10-30,Thursday,11,60,E-0034,Completed
BK-01782,AF-0232,Pallet Jack,2026-03-09,Monday,13,60,E-0020,Completed
BK-01783,AF-0232,Pallet Jack,2026-04-14,Tuesday,15,60,E-0055,Cancelled
BK-01784,AF-0232,Pallet Jack,2026-03-09,Monday,17,30,E-0033,Completed
BK-01785,AF-0232,Pallet Jack,2025-08-12,Tuesday,14,30,E-0011,Completed
BK-01786,AF-0232,Pallet Jack,2026-03-02,Monday,10,30,E-0056,Completed
BK-01787,AF-0234,Generator,2025-10-23,Thursday,11,60,E-0011,Completed
BK-01788,AF-0234,Generator,2025-10-30,Thursday,17,30,E-0052,Completed
BK-01789,AF-0234,Generator,2025-08-28,Thursday,13,90,E-0001,Completed
BK-01790,AF-0234,Generator,2025-10-14,Tuesday,10,90,E-0044,Completed
BK-01791,AF-0234,Generator,2026-06-30,Tuesday,9,120,E-0021,Completed
BK-01792,AF-0234,Generator,2026-02-10,Tuesday,13,90,E-0007,Completed
BK-01793,AF-0234,Generator,2026-03-19,Thursday,13,60,E-0004,Completed
BK-01794,AF-0234,Generator,2025-08-05,Tuesday,16,120,E-0036,Completed
BK-01795,AF-0234,Generator,2025-09-26,Friday,10,120,E-0021,Completed
BK-01796,AF-0234,Generator,2026-01-06,Tuesday,15,90,E-0004,Completed
BK-01797,AF-0234,Generator,2026-03-20,Friday,16,60,E-0056,Completed
BK-01798,AF-0234,Generator,2026-03-12,Thursday,15,60,E-0041,Completed
BK-01799,AF-0235,Compressor,2026-03-19,Thursday,12,90,E-0009,Completed
BK-01800,AF-0235,Compressor,2026-01-26,Monday,12,60,E-0035,Completed
BK-01801,AF-0236,Delivery Van,2026-03-05,Thursday,10,30,E-0012,Completed
BK-01802,AF-0236,Delivery Van,2026-07-10,Friday,11,120,E-0009,Completed
BK-01803,AF-0236,Delivery Van,2026-06-25,Thursday,9,30,E-0007,Completed
BK-01804,AF-0236,Delivery Van,2026-01-26,Monday,14,30,E-0048,Completed
BK-01805,AF-0236,Delivery Van,2026-04-08,Wednesday,11,60,E-0026,Completed
BK-01806,AF-0236,Delivery Van,2025-09-15,Monday,15,60,E-0013,Completed
BK-01807,AF-0236,Delivery Van,2026-06-25,Thursday,15,60,E-0055,Completed
BK-01808,AF-0236,Delivery Van,2026-05-15,Friday,14,90,E-0026,Completed
BK-01809,AF-0236,Delivery Van,2026-03-10,Tuesday,17,90,E-0012,Completed
BK-01810,AF-0236,Delivery Van,2025-10-29,Wednesday,15,120,E-0056,Completed
BK-01811,AF-0236,Delivery Van,2025-08-27,Wednesday,9,120,E-0052,Completed
BK-01812,AF-0236,Delivery Van,2026-05-04,Monday,13,120,E-0009,Cancelled
BK-01813,AF-0236,Delivery Van,2025-08-14,Thursday,15,30,E-0041,Completed
BK-01814,AF-0236,Delivery Van,2026-03-24,Tuesday,11,30,E-0025,Completed
BK-01815,AF-0236,Delivery Van,2025-08-19,Tuesday,11,90,E-0059,Completed
BK-01816,AF-0236,Delivery Van,2025-08-18,Monday,15,60,E-0011,Completed
BK-01817,AF-0236,Delivery Van,2026-03-23,Monday,17,60,E-0045,Completed
BK-01818,AF-0236,Delivery Van,2025-10-31,Friday,11,90,E-0002,Completed
BK-01819,AF-0239,Pickup Truck,2025-12-08,Monday,17,30,E-0007,Completed
BK-01820,AF-0239,Pickup Truck,2026-03-02,Monday,11,30,E-0041,Completed
BK-01821,AF-0239,Pickup Truck,2026-04-07,Tuesday,12,60,E-0019,Completed
BK-01822,AF-0239,Pickup Truck,2026-06-22,Monday,11,60,E-0021,Completed
BK-01823,AF-0239,Pickup Truck,2026-07-11,Saturday,14,90,E-0018,Completed
BK-01824,AF-0239,Pickup Truck,2026-07-09,Thursday,14,60,E-0023,Completed
BK-01825,AF-0239,Pickup Truck,2025-12-02,Tuesday,10,90,E-0009,Completed
BK-01826,AF-0239,Pickup Truck,2025-09-11,Thursday,15,60,E-0024,Completed
BK-01827,AF-0239,Pickup Truck,2026-03-24,Tuesday,14,90,E-0055,Completed
BK-01828,AF-0239,Pickup Truck,2025-09-26,Friday,9,30,E-0040,Completed
BK-01829,AF-0239,Pickup Truck,2026-06-25,Thursday,15,90,E-0002,Completed
BK-01830,AF-0239,Pickup Truck,2025-08-11,Monday,10,60,E-0030,Completed
BK-01831,AF-0239,Pickup Truck,2026-03-18,Wednesday,15,120,E-0050,Completed
BK-01832,AF-0239,Pickup Truck,2026-04-14,Tuesday,15,60,E-0033,Completed
BK-01833,AF-0239,Pickup Truck,2025-08-18,Monday,15,60,E-0026,Completed
BK-01834,AF-0239,Pickup Truck,2026-06-10,Wednesday,11,30,E-0026,Completed
BK-01835,AF-0239,Pickup Truck,2025-11-25,Tuesday,12,60,E-0028,Completed
BK-01836,AF-0239,Pickup Truck,2026-04-30,Thursday,14,60,E-0018,Completed
BK-01837,AF-0239,Pickup Truck,2026-06-15,Monday,11,60,E-0045,Completed
BK-01838,AF-0239,Pickup Truck,2025-10-23,Thursday,13,120,E-0037,Completed
BK-01839,AF-0239,Pickup Truck,2025-12-23,Tuesday,17,120,E-0023,Completed
BK-01840,AF-0239,Pickup Truck,2026-02-05,Thursday,14,30,E-0037,Cancelled
BK-01841,AF-0239,Pickup Truck,2025-07-30,Wednesday,10,30,E-0019,Cancelled
BK-01842,AF-0239,Pickup Truck,2025-10-13,Monday,15,90,E-0020,Completed
BK-01843,AF-0239,Pickup Truck,2026-02-05,Thursday,11,60,E-0001,Completed
BK-01844,AF-0239,Pickup Truck,2025-10-29,Wednesday,10,60,E-0028,Completed
BK-01845,AF-0239,Pickup Truck,2025-11-20,Thursday,11,60,E-0033,Completed
BK-01846,AF-0239,Pickup Truck,2026-04-20,Monday,10,60,E-0046,Completed
BK-01847,AF-0239,Pickup Truck,2026-01-02,Friday,15,30,E-0057,Completed
BK-01848,AF-0239,Pickup Truck,2025-09-05,Friday,11,90,E-0052,Completed
BK-01849,AF-0239,Pickup Truck,2025-12-18,Thursday,11,60,E-0039,Completed
BK-01850,AF-0239,Pickup Truck,2026-01-29,Thursday,11,60,E-0033,Completed
BK-01851,AF-0239,Pickup Truck,2026-04-16,Thursday,10,90,E-0002,Completed
BK-01852,AF-0241,Generator,2026-02-19,Thursday,9,120,E-0039,Completed
BK-01853,AF-0241,Generator,2026-01-28,Wednesday,17,60,E-0021,Completed
BK-01854,AF-0241,Generator,2026-04-16,Thursday,16,60,E-0041,Completed
BK-01855,AF-0244,Forklift,2025-08-27,Wednesday,15,90,E-0020,Completed
BK-01856,AF-0244,Forklift,2025-09-03,Wednesday,11,120,E-0028,Completed
BK-01857,AF-0244,Forklift,2025-08-28,Thursday,12,90,E-0044,Cancelled
BK-01858,AF-0244,Forklift,2026-03-25,Wednesday,11,30,E-0005,Completed
BK-01859,AF-0244,Forklift,2025-08-05,Tuesday,9,90,E-0057,Completed
BK-01860,AF-0244,Forklift,2025-09-18,Thursday,12,120,E-0003,Cancelled
BK-01861,AF-0244,Forklift,2026-03-11,Wednesday,16,120,E-0019,Completed
BK-01862,AF-0244,Forklift,2025-12-17,Wednesday,13,60,E-0009,Completed
BK-01863,AF-0244,Forklift,2025-07-22,Tuesday,12,90,E-0012,Cancelled
BK-01864,AF-0244,Forklift,2025-12-15,Monday,15,30,E-0021,Completed
BK-01865,AF-0244,Forklift,2026-06-05,Friday,12,30,E-0054,Completed
BK-01866,AF-0244,Forklift,2025-09-24,Wednesday,9,60,E-0002,Cancelled
BK-01867,AF-0244,Forklift,2025-11-07,Friday,17,90,E-0050,Completed
BK-01868,AF-0244,Forklift,2026-01-07,Wednesday,15,90,E-0057,Completed
BK-01869,AF-0244,Forklift,2025-12-10,Wednesday,14,30,E-0006,Completed
BK-01870,AF-0244,Forklift,2026-01-27,Tuesday,16,60,E-0048,Completed
BK-01871,AF-0244,Forklift,2025-11-07,Friday,14,90,E-0045,Completed
BK-01872,AF-0244,Forklift,2026-03-17,Tuesday,10,30,E-0025,Completed
BK-01873,AF-0245,Pickup Truck,2025-09-25,Thursday,14,60,E-0024,Completed
BK-01874,AF-0245,Pickup Truck,2025-09-15,Monday,15,90,E-0008,Completed
BK-01875,AF-0245,Pickup Truck,2026-02-24,Tuesday,17,90,E-0048,Completed
BK-01876,AF-0245,Pickup Truck,2026-05-12,Tuesday,9,120,E-0040,Completed
BK-01877,AF-0245,Pickup Truck,2026-01-28,Wednesday,17,60,E-0040,Completed
BK-01878,AF-0245,Pickup Truck,2026-05-15,Friday,14,120,E-0039,Completed
BK-01879,AF-0245,Pickup Truck,2025-08-12,Tuesday,17,60,E-0005,Completed
BK-01880,AF-0245,Pickup Truck,2025-10-30,Thursday,9,90,E-0041,Completed
BK-01881,AF-0245,Pickup Truck,2025-11-05,Wednesday,15,60,E-0009,Completed
BK-01882,AF-0245,Pickup Truck,2025-11-20,Thursday,17,30,E-0025,Completed
BK-01883,AF-0245,Pickup Truck,2026-01-01,Thursday,11,30,E-0050,Completed
BK-01884,AF-0245,Pickup Truck,2026-05-12,Tuesday,15,30,E-0048,Completed
BK-01885,AF-0245,Pickup Truck,2025-10-21,Tuesday,11,60,E-0039,Completed
BK-01886,AF-0245,Pickup Truck,2026-02-17,Tuesday,12,60,E-0033,Completed
BK-01887,AF-0245,Pickup Truck,2025-09-16,Tuesday,13,60,E-0033,Completed
BK-01888,AF-0245,Pickup Truck,2026-06-11,Thursday,15,30,E-0022,Completed
BK-01889,AF-0245,Pickup Truck,2025-11-12,Wednesday,10,60,E-0028,Completed
BK-01890,AF-0245,Pickup Truck,2025-07-23,Wednesday,9,60,E-0036,Cancelled
BK-01891,AF-0245,Pickup Truck,2026-01-16,Friday,14,120,E-0001,Completed
BK-01892,AF-0245,Pickup Truck,2025-08-13,Wednesday,14,60,E-0004,Completed
BK-01893,AF-0247,Projector,2025-07-23,Wednesday,17,60,E-0043,Completed
BK-01894,AF-0247,Projector,2025-08-25,Monday,14,60,E-0013,Completed
BK-01895,AF-0247,Projector,2025-11-25,Tuesday,11,60,E-0006,Completed
BK-01896,AF-0247,Projector,2026-05-04,Monday,16,120,E-0058,Completed
BK-01897,AF-0247,Projector,2026-01-28,Wednesday,10,30,E-0018,Completed
BK-01898,AF-0247,Projector,2025-11-13,Thursday,12,60,E-0053,Completed
BK-01899,AF-0247,Projector,2026-02-23,Monday,15,60,E-0003,Completed
BK-01900,AF-0247,Projector,2025-09-15,Monday,9,30,E-0034,Completed
BK-01901,AF-0247,Projector,2025-10-09,Thursday,11,30,E-0058,Completed
BK-01902,AF-0248,Generator,2026-01-07,Wednesday,10,30,E-0040,Completed
BK-01903,AF-0248,Generator,2025-09-18,Thursday,14,30,E-0007,Completed
BK-01904,AF-0248,Generator,2025-09-09,Tuesday,15,120,E-0045,Completed
BK-01905,AF-0248,Generator,2026-04-08,Wednesday,11,90,E-0052,Completed
BK-01906,AF-0248,Generator,2025-11-25,Tuesday,16,120,E-0032,Completed
BK-01907,AF-0248,Generator,2026-03-22,Sunday,15,30,E-0042,Completed
BK-01908,AF-0248,Generator,2025-11-15,Saturday,14,60,E-0019,Completed
BK-01909,AF-0248,Generator,2025-08-08,Friday,11,60,E-0021,Completed
BK-01910,AF-0248,Generator,2025-08-27,Wednesday,12,30,E-0022,Completed
BK-01911,AF-0248,Generator,2026-03-25,Wednesday,16,30,E-0054,Completed
BK-01912,AF-0248,Generator,2026-06-02,Tuesday,15,90,E-0023,Completed
BK-01913,AF-0248,Generator,2026-05-27,Wednesday,11,90,E-0041,Completed
BK-01914,AF-0248,Generator,2025-12-01,Monday,12,60,E-0001,Completed
BK-01915,AF-0249,Delivery Van,2026-06-02,Tuesday,14,60,E-0041,Completed
BK-01916,AF-0249,Delivery Van,2025-12-03,Wednesday,13,60,E-0045,Completed
BK-01917,AF-0249,Delivery Van,2026-06-22,Monday,10,60,E-0014,Completed
BK-01918,AF-0249,Delivery Van,2026-03-19,Thursday,11,30,E-0018,Completed
BK-01919,AF-0249,Delivery Van,2026-02-05,Thursday,12,30,E-0022,Completed
BK-01920,AF-0249,Delivery Van,2026-05-07,Thursday,14,60,E-0030,Completed
BK-01921,AF-0249,Delivery Van,2025-11-05,Wednesday,14,60,E-0060,Completed
BK-01922,AF-0249,Delivery Van,2026-03-11,Wednesday,12,60,E-0057,Completed
BK-01923,AF-0249,Delivery Van,2026-05-14,Thursday,14,90,E-0005,Completed
BK-01924,AF-0249,Delivery Van,2025-08-22,Friday,14,30,E-0038,Cancelled
BK-01925,AF-0249,Delivery Van,2026-05-11,Monday,15,90,E-0057,Completed
BK-01926,AF-0249,Delivery Van,2026-05-30,Saturday,11,90,E-0044,Completed
BK-01927,AF-0249,Delivery Van,2025-12-24,Wednesday,9,60,E-0057,Completed
BK-01928,AF-0249,Delivery Van,2025-09-16,Tuesday,10,30,E-0053,Completed
BK-01929,AF-0249,Delivery Van,2025-08-20,Wednesday,17,120,E-0058,Completed
BK-01930,AF-0249,Delivery Van,2026-04-30,Thursday,11,30,E-0045,Completed
BK-01931,AF-0249,Delivery Van,2025-07-14,Monday,11,90,E-0025,Completed
BK-01932,AF-0249,Delivery Van,2026-01-09,Friday,10,30,E-0044,Completed
BK-01933,AF-0249,Delivery Van,2026-01-05,Monday,10,60,E-0001,Completed
BK-01934,AF-0250,Sedan Car,2026-04-22,Wednesday,12,90,E-0012,Completed
BK-01935,AF-0250,Sedan Car,2026-02-27,Friday,11,30,E-0003,Completed
BK-01936,AF-0250,Sedan Car,2026-02-17,Tuesday,15,60,E-0029,Completed
BK-01937,AF-0250,Sedan Car,2025-08-26,Tuesday,11,90,E-0017,Cancelled
BK-01938,AF-0250,Sedan Car,2026-01-06,Tuesday,17,30,E-0048,Completed
BK-01939,AF-0250,Sedan Car,2025-12-01,Monday,15,30,E-0030,Completed
BK-01940,AF-0250,Sedan Car,2025-11-08,Saturday,13,60,E-0030,Completed
BK-01941,AF-0250,Sedan Car,2025-12-01,Monday,13,60,E-0001,Completed
BK-01942,AF-0250,Sedan Car,2026-02-11,Wednesday,14,60,E-0049,Completed
BK-01943,AF-0250,Sedan Car,2026-07-07,Tuesday,13,60,E-0050,Completed
BK-01944,AF-0250,Sedan Car,2025-07-28,Monday,15,60,E-0006,Completed
BK-01945,AF-0252,Desktop PC,2025-12-19,Friday,9,90,E-0039,Completed
BK-01946,AF-0252,Desktop PC,2026-01-22,Thursday,14,60,E-0002,Completed
BK-01947,AF-0252,Desktop PC,2026-02-26,Thursday,10,30,E-0031,Completed
BK-01948,AF-0254,Pallet Jack,2026-03-24,Tuesday,14,120,E-0028,Completed
BK-01949,AF-0254,Pallet Jack,2025-08-07,Thursday,10,30,E-0036,Completed
BK-01950,AF-0254,Pallet Jack,2025-09-12,Friday,13,60,E-0027,Completed
BK-01951,AF-0254,Pallet Jack,2025-10-03,Friday,14,30,E-0032,Completed
BK-01952,AF-0254,Pallet Jack,2025-12-08,Monday,11,60,E-0042,Completed
BK-01953,AF-0254,Pallet Jack,2026-03-04,Wednesday,11,120,E-0044,Completed
BK-01954,AF-0254,Pallet Jack,2025-11-28,Friday,16,30,E-0001,Completed
BK-01955,AF-0254,Pallet Jack,2026-06-08,Monday,13,120,E-0035,Completed
BK-01956,AF-0254,Pallet Jack,2025-11-06,Thursday,15,90,E-0059,Completed
BK-01957,AF-0254,Pallet Jack,2026-01-09,Friday,15,30,E-0050,Completed
BK-01958,AF-0254,Pallet Jack,2026-06-05,Friday,10,30,E-0026,Completed
BK-01959,AF-0254,Pallet Jack,2026-03-16,Monday,10,30,E-0056,Cancelled
BK-01960,AF-0254,Pallet Jack,2026-03-24,Tuesday,10,120,E-0011,Completed
BK-01961,AF-0254,Pallet Jack,2026-01-19,Monday,10,60,E-0032,Completed
BK-01962,AF-0254,Pallet Jack,2026-02-02,Monday,10,60,E-0029,Completed
BK-01963,AF-0254,Pallet Jack,2026-05-28,Thursday,10,90,E-0007,Completed
BK-01964,AF-0254,Pallet Jack,2025-12-16,Tuesday,17,60,E-0025,Completed
BK-01965,AF-0254,Pallet Jack,2026-04-14,Tuesday,17,30,E-0026,Completed
BK-01966,AF-0254,Pallet Jack,2026-03-18,Wednesday,11,30,E-0057,Completed
BK-01967,AF-0254,Pallet Jack,2026-05-07,Thursday,16,30,E-0047,Cancelled
BK-01968,AF-0254,Pallet Jack,2025-07-28,Monday,11,60,E-0038,Completed
BK-01969,AF-0254,Pallet Jack,2025-12-15,Monday,15,30,E-0038,Completed
BK-01970,AF-0254,Pallet Jack,2026-04-02,Thursday,10,60,E-0053,Completed
BK-01971,AF-0254,Pallet Jack,2025-09-10,Wednesday,10,60,E-0043,Cancelled
BK-01972,AF-0254,Pallet Jack,2025-12-08,Monday,11,60,E-0057,Completed
BK-01973,AF-0254,Pallet Jack,2025-10-28,Tuesday,16,90,E-0033,Completed
BK-01974,AF-0254,Pallet Jack,2025-11-11,Tuesday,15,30,E-0019,Completed
BK-01975,AF-0254,Pallet Jack,2026-06-17,Wednesday,13,120,E-0010,Completed
BK-01976,AF-0254,Pallet Jack,2026-01-18,Sunday,10,90,E-0053,Completed
BK-01977,AF-0254,Pallet Jack,2025-10-24,Friday,16,60,E-0048,Completed
BK-01978,AF-0254,Pallet Jack,2026-03-19,Thursday,10,90,E-0024,Cancelled
BK-01979,AF-0254,Pallet Jack,2026-03-14,Saturday,10,90,E-0029,Completed
BK-01980,AF-0254,Pallet Jack,2025-08-18,Monday,11,90,E-0018,Completed
BK-01981,AF-0254,Pallet Jack,2026-02-17,Tuesday,14,60,E-0018,Completed
BK-01982,AF-0254,Pallet Jack,2026-03-25,Wednesday,14,60,E-0032,Completed
BK-01983,AF-0254,Pallet Jack,2026-01-29,Thursday,13,30,E-0025,Completed
BK-01984,AF-0254,Pallet Jack,2026-01-05,Monday,15,90,E-0046,Completed
BK-01985,AF-0254,Pallet Jack,2025-08-03,Sunday,11,30,E-0019,Completed
BK-01986,AF-0254,Pallet Jack,2026-02-24,Tuesday,15,30,E-0029,Completed
BK-01987,AF-0254,Pallet Jack,2025-11-20,Thursday,16,30,E-0002,Completed
BK-01988,AF-0258,Forklift,2025-11-28,Friday,15,120,E-0041,Completed
BK-01989,AF-0258,Forklift,2026-04-12,Sunday,14,60,E-0053,Completed
BK-01990,AF-0258,Forklift,2026-06-18,Thursday,14,60,E-0060,Completed
BK-01991,AF-0258,Forklift,2025-12-12,Friday,11,30,E-0017,Completed
BK-01992,AF-0258,Forklift,2026-06-03,Wednesday,15,90,E-0041,Completed
BK-01993,AF-0258,Forklift,2026-01-08,Thursday,13,60,E-0039,Completed
BK-01994,AF-0258,Forklift,2026-05-06,Wednesday,11,30,E-0004,Completed
BK-01995,AF-0258,Forklift,2026-03-11,Wednesday,9,30,E-0015,Completed
BK-01996,AF-0258,Forklift,2026-01-23,Friday,14,90,E-0034,Completed
BK-01997,AF-0258,Forklift,2025-10-02,Thursday,17,30,E-0047,Completed
BK-01998,AF-0258,Forklift,2025-11-06,Thursday,9,120,E-0011,Completed
BK-01999,AF-0259,Scooter,2026-04-29,Wednesday,11,90,E-0044,Completed
BK-02000,AF-0259,Scooter,2026-07-08,Wednesday,12,120,E-0005,Completed
BK-02001,AF-0259,Scooter,2025-08-16,Saturday,15,60,E-0040,Completed
BK-02002,AF-0262,Sedan Car,2026-07-10,Friday,17,30,E-0009,Completed
BK-02003,AF-0262,Sedan Car,2025-08-01,Friday,11,90,E-0055,Completed
BK-02004,AF-0262,Sedan Car,2026-01-16,Friday,17,60,E-0054,Completed
BK-02005,AF-0262,Sedan Car,2026-03-05,Thursday,14,60,E-0046,Completed
